allowedToOperate,bipdInsuranceOnFile,bipdInsuranceRequired,bipdRequiredAmount,bondInsuranceOnFile,bondInsuranceRequired,brokerAuthorityStatus,cargoInsuranceOnFile,cargoInsuranceRequired,censusTypeId,commonAuthorityStatus,contractAuthorityStatus,crashTotal,dbaName,dotNumber,driverInsp,driverOosInsp,driverOosRate,driverOosRateNationalAverage,ein,fatalCrash,hazmatInsp,hazmatOosInsp,hazmatOosRate,hazmatOosRateNationalAverage,injCrash,isPassengerCarrier,issScore,legalName,mcs150Outdated,oosDate,oosRateNationalAverageYear,phyCity,phyCountry,phyState,phyStreet,phyZipcode,reviewDate,reviewType,safetyRating,safetyRatingDate,safetyReviewDate,safetyReviewType,snapshotDate,statusCode,totalDrivers,totalPowerUnits,towawayCrash,vehicleInsp,vehicleOosInsp,vehicleOosRate,vehicleOosRateNationalAverage,carrierOperation.carrierOperationCode,carrierOperation.carrierOperationDesc
Y,0,Y,750,0,u,N,0,u,0,I,N,0,DAVIS CUSTOM TRANSPORT,1002024,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,TIM DAVIS TRUCKING INC,N,0,2009-2010,SCOTT TOWNSHIP,US,PA,10 TAYLOR ST,18447,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,N,N,0,0,1002028,0,0,0,5.51,113581739,0,0,0,0,4.5,0,0,0,MILESTONE USA INC,N,0,2009-2010,BROOKLYN,US,NY,37 COMMERCIAL ST #10,11222,0,0,0,0,0,0,0,I,2,0,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002034,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,CHAMPION TRUCKING INC,N,0,2009-2010,JENNINGS,US,LA,902 ROBERTS AVE,70546,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,N,I,0,0,1002036,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ANAHUAC LPG INC,N,0,2009-2010,ANAHUAC,US,TX,ROUTE 1 BOX 75,77514,0,0,0,0,0,0,0,I,4,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,THOMAS J FAY TRUCKING,1002037,0,0,0,5.51,311624299,0,0,0,0,4.5,0,0,0,THOMAS J FAY,N,0,2009-2010,FAIRFIELD,US,OH,2114 WREN AV,45014,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,MANFRED RIDDER,1002041,0,0,0,5.51,860549638,0,0,0,0,4.5,0,0,0,RED DEVIL EXPRESS LLC,N,0,2009-2010,BUCKEYE,US,AZ,13006 S TUTHILL RD,85326,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,SILVER DOLLAR TRANSPORT,1002043,0,0,0,5.51,93501693,0,0,0,0,4.5,0,0,0,MICHAEL SABOL III,N,0,2009-2010,PERRY,US,FL,18100 EAS ROYAL OAK DR,32348-8305,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,1000,Y,1000,0,u,N,5,u,0,A,A,0,0,1002046,0,0,0,5.51,341932824,0,0,0,0,4.5,0,0,0,CONSUMERS PETROLEUM & TRANSPORT SERVICES LLC,N,0,2009-2010,CLEVELAND,US,OH,4500 RENAISSANCE PKWY,44128,2012-08-02,N,S,2010-01-28,2012-08-02,N,0,I,7,13,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,I,0,0,1002050,0,0,0,5.51,833026514,0,0,0,0,4.5,0,0,0,ANDERNACHT TRUCKING LLC,N,0,2009-2010,HURLEY,US,SD,902 CENTER AVE,57036,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002053,0,0,0,5.51,813002955,0,0,0,0,4.5,0,0,0,N V C TRANSPORT INC,N,0,2009-2010,HOMESTEAD,US,FL,849 NE 4TH AVE,33030,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,PAUL HEIN TRUCKING,1002054,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,PAUL T HEIN,N,0,2009-2010,WELCOME,US,MN,1528 130TH STREET,56181,0,0,0,0,0,0,0,I,1,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,Y,0,I,N,0,0,1002055,0,0,0,5.51,10575749,0,0,0,0,4.5,0,0,0,COAST TO COAST MOVING SPECIALISTS INC,N,0,2009-2010,DENVER,US,CO,8505 E ALAMEDA AVE #3534,80230,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,GENORA TRANSPORTATION,1002056,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,ROBERT E GUST AND LAURA J GUST,N,0,2009-2010,ODESSA,US,FL,1418 RAVENNA HOLLOW BLVD,33556,0,0,0,0,0,0,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,KINKY TRUCKING,1002061,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,BILLY BOB WILSON,N,0,2009-2010,MARLOW,US,OK,ROUTE 1 BOX 79,73055,0,0,0,0,0,0,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,C & J ENTERPRISES,1002063,0,0,0,5.51,600002856,0,0,0,0,4.5,0,0,0,GERALD CARPENTER,N,0,2009-2010,ANKENY,US,IA,1603 SUMMER PARK DR,50021,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002064,0,0,0,5.51,113516273,0,0,0,0,4.5,0,0,0,C P TRUCKING LLC,N,0,2009-2010,CORONA,US,NY,51-20 103RD ST,11368,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,MOUNTAIN - DESERT,1002067,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,MICHAEL M ANDERSON,N,0,2009-2010,SELAH,US,WA,291 ADOBE WAY,98942,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1002069,0,0,0,5.51,113641496,0,0,0,0,4.5,0,0,0,Y T EXPRESS INC,N,0,2009-2010,FLUSHING,US,NY,36-23 164TH STREET #205,11358,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,750,Y,750,0,u,N,0,u,0,N,A,0,0,1002073,0,0,0,5.51,30436209,0,0,0,0,4.5,0,0,0,NITEHAWK TRANSPORTATION INC,N,0,2009-2010,POUND,US,VA,5512 NORTHFORK RD,24279,2007-04-25,C,S,2007-04-26,2007-04-25,C,0,I,0,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002079,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,HATCHER FARMS,N,0,2009-2010,COLUMBIA,US,KY,3663 SANO RD,42728,2011-11-16,C,C,2012-01-30,2011-11-16,C,0,I,5,5,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,LOWRY BROTHERS TRUCKING,1002080,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,THOMAS LOWRY,N,0,2009-2010,TUPELO,US,MS,315 N HIGHLAND DRIVE,38801,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002087,0,0,0,5.51,352159178,0,0,0,0,4.5,0,0,0,FURNITURE TRANSPORT LLC,N,0,2009-2010,BERLIN,US,WI,W2767 STATE RD 21,54923,2004-06-28,C,C,2004-10-01,2004-06-28,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002089,0,0,0,5.51,141836231,0,0,0,0,4.5,0,0,0,J PAGAN ENTERPRISES,N,0,2009-2010,STANFORDVILLE,US,NY,15 E HUNNS LAKE RD,12581,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,5,Y,0,I,N,0,0,1002091,0,0,0,5.51,61626553,0,0,0,0,4.5,0,0,0,LEAVY BROTHERS INC,N,0,2009-2010,AMITYVILLE,US,NY,25 SEABRO AVENUE,11701,0,0,0,0,0,0,0,I,5,8,0,0,0,0,20.72,C,Intrastate Non-Hazmat
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002100,0,0,0,5.51,134183368,0,0,0,0,4.5,0,0,0,YANNI INC,N,0,2009-2010,COLUMBUS,US,OH,3345 CLEAVELAND AVE,43211,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,TEN POINT TRUCKING,1002108,0,0,0,5.51,260030603,0,0,0,0,4.5,0,0,0,ANGIE S FORSTER,N,0,2009-2010,ANTIGO,US,WI,700 PINE ST,54409,0,0,0,0,0,0,0,I,2,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002112,0,0,0,5.51,260005817,0,0,0,0,4.5,0,0,0,GLOBAL VENTURES GROUP INC,N,0,2009-2010,MIRAMAR,US,FL,8910 MIRAMAR PKWY #305,33025-4188,0,0,0,0,0,0,0,I,4,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,5,u,0,I,N,0,0,1002114,0,0,0,5.51,260009653,0,0,0,0,4.5,0,0,0,ABC A MOVING INC,N,0,2009-2010,ST CHARLES,US,IL,1930 FOREST RIDGE RD,60174,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002117,0,0,0,5.51,300257676,0,0,0,0,4.5,0,0,0,STACEY TRUCKING LLC,N,0,2009-2010,PLATTEVILLE,US,WI,1725 N WATER STREET   UNIT C,53818,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002119,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,STEPHEN PADLEY,N,0,2009-2010,BARABOO,US,WI,E14298A WALL ST,53913,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002125,0,0,0,5.51,721342372,0,0,0,0,4.5,0,0,0,FUHRMANN BROS DELIVERY LLC,N,0,2009-2010,SHREVEPORT,US,LA,9425 JESSICA DR,71106,0,0,0,0,0,0,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,FAITH EXPRESS,1002137,0,0,0,5.51,582454579,0,0,0,0,4.5,0,0,0,LIL JON MCMILLAN,N,0,2009-2010,OPP,US,AL,30623 COUNTY ROAD 72,36467,2006-09-26,C,S,2006-09-27,2006-09-26,C,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,I,0,0,1002144,0,0,0,5.51,300051700,0,0,0,0,4.5,0,0,0,JOYOUS DESTINATION TRANSPORT INC,N,0,2009-2010,SUITLAND,US,MD,4617 JOHN STREET,20746,1995-10-05,C,C,1995-11-04,1995-10-05,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002148,0,0,0,5.51,460412818,0,0,0,0,4.5,0,0,0,RONALD KACY,N,0,2009-2010,MARION,US,SD,207 3RD ST,57043,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002151,0,0,0,5.51,371227571,0,0,0,0,4.5,0,0,0,ROBERTS TRANSPORTATION INC,N,0,2009-2010,TIMEWELL,US,IL,RR 1 BOX 162A,62375,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002152,0,0,0,5.51,300139380,0,0,0,0,4.5,0,0,0,ENGEL TRANSPORT,N,0,2009-2010,RICHVILLE,US,MN,40420 LONG LAKE ROAD,56576,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,SCRUGGS TRUCKING,1002156,0,0,0,5.51,752986079,0,0,0,0,4.5,0,0,0,JOHN W SCRUGGS,N,0,2009-2010,AUGUSTA,US,GA,1965 OLIVE RD,30906,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1002173,0,0,0,5.51,582543715,0,0,0,0,4.5,0,0,0,POINT 2 POINT TRUCKING INC,N,0,2009-2010,STONE MOUNTAIN,US,GA,4765 LOST COLONY CT,30088,0,0,0,0,0,0,0,I,0,0,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002176,0,0,0,5.51,522069634,0,0,0,0,4.5,0,0,0,L C & B LEASING LLC,N,0,2009-2010,CATONSVILLE,US,MD,321 KENWOOD AVE,21228,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002180,0,0,0,5.51,300007113,0,0,0,0,4.5,0,0,0,SCHEMER TRUCKING LLC,N,0,2009-2010,LAWRENCEBURG,US,IN,2750 ONE MILE RD,47025,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,C,Intrastate Non-Hazmat
Y,0,Y,750,0,u,N,0,u,0,N,I,0,IKELL INC,1002181,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,IKE SELLERS,N,0,2009-2010,MILLSTADT,US,IL,3 LAUREL STREET,62260,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002206,0,0,0,5.51,300111653,0,0,0,0,4.5,0,0,0,JAMES TRUCKING & SURVEYING LLC,N,0,2009-2010,MCCRORY,US,AR,2801 HWY 17,72101,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002216,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,RIMROCK MACHINERY INC,N,0,2009-2010,HILDALE,US,UT,885 NORTH 1400 WEST,84784,2002-03-12,C,S,2002-03-13,2002-03-12,C,0,I,4,7,0,0,0,0,20.72,A,Interstate
N,0,Y,750,0,u,N,0,u,0,I,N,0,IKES MOBILE HOME SERVICE,1002236,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,FOREST LEE,N,2010-04-25,2009-2010,LUMBERTON,US,TX,6674 DEER PARK LANE,77657,2010-02-19,C,U,2010-04-25,2010-02-19,C,0,I,1,4,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,PUMPING UNIT TECHNOLOGIES,1002251,0,0,0,5.51,75287518,0,0,0,0,4.5,0,0,0,ENDEAVOR ENERGY RESOURCES LP,N,0,2009-2010,MIDLAND,US,TX,3000 FM 715,79706,2008-12-03,C,S,2008-12-04,2008-12-03,C,0,I,5,7,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002266,0,0,0,5.51,872948310,0,0,0,0,4.5,0,0,0,SWAGH TRUCK LINES INC,N,0,2009-2010,BRAMPTON,CA,ON,2 CREEKVIEW COURT,L6Z 3Y2,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,EL REY TRUCKING,1002268,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JOSE JUAN RAMOS,N,0,2009-2010,PERRIS,US,CA,198 CHANT STREET,92571,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,I,N,0,0,1002271,0,0,0,5.51,980364983,0,0,0,0,4.5,0,0,0,STEFAN J INC,N,0,2009-2010,MISSISSAUGA,CA,ON,50 STRATHAVEN SR UNIT 86,L5R 4E7,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,ROBIN TAYLOR TRUCKING,1002277,0,0,0,5.51,912057400,0,0,0,0,4.5,0,0,0,ROBIN J DEBRA R TAYLOR,N,0,2009-2010,VANCOUVER,US,WA,4408 NE 97TH ST,98665,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,5000,0,u,N,0,u,0,I,N,0,0,1002279,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,TRAILBLAZER CHARTERS INC,N,0,2009-2010,FT MYERS,US,FL,6671 PANGOLA RD,33905,0,0,0,0,0,0,0,I,3,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,C & D AUTO TRANSPORTATION,1002294,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,B C DUNN,N,0,2009-2010,GALLATIN,US,TN,591 NORTH COUNCIL,37066,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,J & L CARRASQUERO,1002295,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JORGE & LILIAN CARRASQUERO,N,0,2009-2010,OCALA,US,FL,11270 SW 27TH AVE,34476,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,KENNETH COX,1002301,0,0,0,5.51,592948985,0,0,0,0,4.5,0,0,0,KENNETH D COX,N,0,2009-2010,BLACKSHEAR,US,GA,4044 MEADOW CIRCLE,31516,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002304,0,0,0,5.51,621873130,0,0,0,0,4.5,0,0,0,HUMPHREYS AND HUMPHREYS TRUCKING,N,0,2009-2010,PHILADELPHIA,US,TN,14144 BLUE SPRINGS ROAD,37846,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002306,0,0,0,5.51,800007275,0,0,0,0,4.5,0,0,0,NELSON L BENNETT TRUCKING INC,N,0,2009-2010,CUMMING,US,GA,6240 HENDRIX ROAD,30040,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002315,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,TNS XPRESS LLC,N,0,2009-2010,SPIRO,US,OK,RT #1 BOX 97D,74959,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,1000,0,u,N,0,u,0,N,I,0,0,1002328,0,0,0,5.51,300019180,0,0,0,0,4.5,0,0,0,HORNSBY EXPRESS INC,N,0,2009-2010,BOLIVAR,US,TN,125 THOMPSON WAY,38008,2008-01-09,C,S,2011-05-17,2008-01-09,C,0,I,1,7,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002337,0,0,0,5.51,470721868,0,0,0,0,4.5,0,0,0,BLACK HAWK LAND & CATTLE,N,0,2009-2010,CULBERTSON,US,NE,72409 RD 368,69024,0,0,0,0,0,0,0,I,2,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002349,0,0,0,5.51,522000980,0,0,0,0,4.5,0,0,0,J C T TRANSPORT INC,N,0,2009-2010,ABERDEEN,US,MD,825 OLD PHILADELPHIA RD,21001,0,0,0,0,0,0,0,I,30,32,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,0,1002356,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,SAM TRULOVE,N,0,2009-2010,GEDDES,US,SD,400 MISSOURI,57342,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,1000,Y,750,0,u,N,5,u,0,A,N,0,0,1002362,0,0,0,5.51,440577516,0,0,0,0,4.5,0,0,0,HUDSONS TRUCKING LLC,N,0,2009-2010,LEBANON,US,MO,17462 HWY 5,65536,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,CROSS COUNTRY TRANSPORTS,1002366,0,0,0,5.51,943418443,0,0,0,0,4.5,0,0,0,MALLORY & MARTHA NEAL,N,0,2009-2010,SMACKOVER,US,AR,502 EAST 11TH STREET,71762,2012-02-21,C,C,2012-04-28,2012-02-21,C,0,I,3,5,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,FISCHERS KEYSTOP,1002368,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,JOEY FISCHER,N,0,2009-2010,OWENSBORO,US,KY,5005 STURBRIDGE PLACE,42303,2009-08-26,C,0,0,2009-08-26,C,0,I,1,3,0,0,0,0,20.72,B,Intrastate Hazmat
Y,0,Y,750,0,u,N,0,u,0,I,N,0,TNT TRANSPORT,1002375,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,GLENN T TEDDER,N,0,2009-2010,BLAKELY,US,GA,305 MAGNOLIA STREET,31723,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,N,0,3 MARIOS TRUCKING,1002377,0,0,0,5.51,600003930,0,0,0,0,4.5,0,0,0,MARIO CRUZ,N,0,2009-2010,VERO BEACH,US,FL,330 7TH PL SW,32962,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,C,Intrastate Non-Hazmat
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002384,0,0,0,5.51,841184188,0,0,0,0,4.5,0,0,0,MILNE TRUCKING LLC,N,0,2009-2010,EATON,US,CO,33998 CR 37,80615,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002388,0,0,0,5.51,710897252,0,0,0,0,4.5,0,0,0,K & D AG LLC,N,0,2009-2010,DECORAH,US,IA,2252 350TH STREET,52101,2015-01-21,C,C,2015-04-01,2015-01-21,C,0,I,6,6,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002392,0,0,0,5.51,582023294,0,0,0,0,4.5,0,0,0,MOVING BY FAITH,N,0,2009-2010,NEWNAN,US,GA,40 WALTON PLACE DR,30263-7105,2009-03-09,C,S,2009-03-10,2009-03-09,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002393,0,0,0,5.51,272848545,0,0,0,0,4.5,0,0,0,POWELL TRANSPORT LLC,N,0,2009-2010,MANHEIM,US,PA,479 N ESBENSHADE ROAD,17545,0,0,0,0,0,0,0,I,3,3,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002418,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,LCN TRUCKING INC,N,0,2009-2010,OSHAWA,CA,ON,406 WOODMOUNT DRIVE,L1G 7Z1,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,u,0,0,u,N,0,u,0,N,N,0,TRANSPORTES TAMEZ,1002422,0,0,0,5.51,0,0,0,0,0,4.5,0,0,0,EVANELLY TAMEZ,N,0,2009-2010,NUEVO LAREDO,MX,TA,AVENIDA LA REPUBLICA #124,88175,0,0,0,0,0,0,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002426,0,0,0,5.51,621852922,0,0,0,0,4.5,0,0,0,BIG DOG MARINE TRANSPORT LLC,N,0,2009-2010,CHARLESTON,US,SC,1643 SAVANNAH HWY,29407,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,WK TRUCKING,1002438,0,0,0,5.51,822045954,0,0,0,0,4.5,0,0,0,WILLIE KELSEY,N,0,2009-2010,MEMPHIS,US,TN,1971 NELLIE ST,38116,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,5,u,0,I,N,0,MCADAMS TRUCKING,1002455,0,0,0,5.51,621690377,0,0,0,0,4.5,0,0,0,WILLIAM MCADAMS,N,0,2009-2010,LIVINGSTON,US,TN,124 RICKMAN RD,38570,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002460,0,0,0,5.51,364496875,0,0,0,0,4.5,0,0,0,HOMER ELLICOTT TRUCKING INC,N,0,2009-2010,OKLAHOMA CITY,US,OK,2418 S SYCAMORE,73149,2012-08-15,C,C,2012-10-23,2012-08-15,C,0,I,2,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,0,1002465,0,0,0,5.51,300105505,0,0,0,0,4.5,0,0,0,C M NATIONAL TRANSPORTATION INC,N,0,2009-2010,MIAMI,US,FL,1950 NW 110TH AVE,33172,0,0,0,0,0,0,0,I,11,11,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,I,0,0,1002468,0,0,0,5.51,260016982,0,0,0,0,4.5,0,0,0,DUNN TRANSPORT INC,N,0,2009-2010,VANDALIA,US,IL,RR 2 BOX 228,62471,0,0,0,0,0,0,0,I,1,2,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,Y,I,0,u,0,N,I,0,0,1002472,0,0,0,5.51,300011200,0,0,0,0,4.5,0,0,0,NG EXPRESS INC,N,0,2009-2010,ARLINGTON HTS,US,IL,2490 E OAKTON STE A,60005,2006-04-20,C,S,2006-04-24,2006-04-20,C,0,I,1,1,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002478,0,0,0,5.51,542059464,0,0,0,0,4.5,0,0,0,P D E LLC,N,0,2009-2010,SHACKLEFORDS,US,VA,ROUTE 33 WEST,23156,0,0,0,0,0,0,0,I,17,17,0,0,0,0,20.72,A,Interstate
Y,0,Y,750,0,u,N,0,u,0,I,N,0,RODS,1002484,0,0,0,5.51,470740160,0,0,0,0,4.5,0,0,0,RODS RODNEY L CROSBY SR,N,0,2009-2010,PALMER,US,NE,802 UPTON ST,68864,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,C,Intrastate Non-Hazmat
Y,0,Y,750,0,u,N,0,u,0,N,I,0,0,1002486,0,0,0,5.51,870680714,0,0,0,0,4.5,0,0,0,MICHAEL BRENT RICHARDSON,N,0,2009-2010,BENJAMIN,US,UT,7038 S 4000 W,84660,0,0,0,0,0,0,0,I,1,1,0,0,0,0,20.72,A,Interstate
